id,name,count,x,y
91549,평촌차고지,2,126.969407,37.397484
185750,평촌역,2,126.964515,37.39436
185794,동안고등학교정문,2,126.96691,37.390164
185799,꿈마을라이프,2,126.9687354,37.3867824
185800,꿈마을단지,2,126.96897,37.384892
185802,한신아파트,1,126.966632,37.383259
185804,귀인중학교,1,126.96516,37.384355
185744,향촌현대아파트,1,126.961547,37.385954
185743,목련우성아파트,2,126.957276,37.384529
183649,범계중학교,5,126.9547074,37.3845303
183646,범계역,4,126.952011,37.3896
104023,동안경찰서.범계역,6,126.949715,37.390625
103969,안양우편물류센터,3,126.9471962,37.3885186
103846,효성티앤씨.진영레미콘,3,126.942983,37.38515
185766,명학대교,4,126.938612,37.383552
103562,성결대학.안양아트센터.명학역,7,126.933632,37.384417
103463,만안구청,8,126.931242,37.387306
103368,안양센트럴헤센.KCC스위첸,8,126.92899,37.390016
103256,서안양우체국.국제나은병원,8,126.925968,37.393638
103163,남부시장,12,126.923866,37.396169
103070,안양1번가.안양고용센터,6,126.921384,37.399138
159407,대동문고,10,126.919511,37.401382
102932,안양여중고,10,126.917407,37.40394
102832,만안초교,9,126.915062,37.406739
102759,안양예술공원지하도,4,126.91386,37.410233
102900,삼성.세림아파트,4,126.916996,37.413659
102874,안양예술공원,11,126.914671,37.416674
102646,관악역,11,126.910323,37.419689
102587,한마음선원.관악역이안아파트,7,126.90732,37.422653
102467,대림.LG.힐스테이트아파트(중),13,126.9043773,37.4296378
55014895,석수역(중),23,126.9033744,37.4335569
126516,시흥유통센터,15,126.9033786,37.4401999
126514,박미삼거리.국립전통예술중고,16,126.9031663,37.4481087
126510,시흥사거리,20,126.9014864,37.4524641
126504,금천구청.금천경찰서,21,126.8988348,37.4593165
126502,말미고개.금천소방서,21,126.897519,37.4637238
126466,금천우체국,25,126.8980394,37.4691911
126469,문성초등학교,18,126.8986446,37.4753779
55010419,구로디지털단지역(중),11,126.9025063,37.4840072
87387,디지털단지입구교차로(경유),3,126.901153,37.482894
87388,시흥IC교차로(경유),4,126.898878,37.479151
126470,문성초등학교,22,126.8984051,37.4739219
126464,금천우체국,24,126.8980212,37.4700684
126500,말미고개.금천소방서,21,126.8975012,37.4647015
126506,금천구청.금천경찰서,21,126.8993205,37.4578324
126508,시흥사거리,19,126.9011398,37.4530771
126512,박미삼거리.국립전통예술중고,16,126.9027234,37.4489992
126518,시흥유통센터,14,126.9033542,37.4408155
102400,석수역,22,126.903041,37.434894
102455,대림.LG.힐스테이트아파트(중),13,126.9038596,37.4312619
102636,관악역,11,126.909258,37.419895
102868,안양예술공원,11,126.913882,37.416514
102894,삼성아파트,4,126.916911,37.414109
102785,안양예술공원지하도,4,126.913577,37.410285
102801,신협,9,126.914197,37.4072
102919,안양여중고,10,126.916439,37.404499
102968,시외버스터미널.교보생명,10,126.918979,37.40144
197230,포스빌.안양고용센터,2,126.920979,37.399044
103146,벽산상가.2001아울렛,8,126.923208,37.396361
103252,서안양우체국.국제나은병원,8,126.926011,37.393008
103365,안양센트럴헤센.KCC스위첸,8,126.928712,37.389734
103453,만안구청,8,126.931078,37.386926
86042,성결대학.안양아트센터.명학역,1,126.932698,37.384958
185767,명학대교.안양자동차매매단지,4,126.939079,37.383313
103855,효성티앤씨.진영레미콘,3,126.943222,37.384972
103964,안양우편물류센터,3,126.9471962,37.3881053
104027,롯데백화점.범계역,6,126.95007,37.39034
183645,목련선경아파트,4,126.952383,37.3881947
183651,범계중학교,5,126.9543665,37.3845412
185742,무궁화금호아파트,2,126.956056,37.38377
185745,현대아파트,1,126.962406,37.385925
185805,귀인중학교,1,126.964848,37.384054
185803,한신아파트,1,126.967042,37.382965
200044,귀인동행정복지센터,2,126.969338,37.385184
185798,꿈마을단지,2,126.9691074,37.3866775
185795,초원한양아파트,2,126.96704,37.390534
185751,평촌역,2,126.964667,37.394757
91550,평촌차고지,2,126.969217,37.397329
88391,월암공영차고지(경유),3,126.958775,37.302859
151540,월암종점,5,126.956435,37.302397
116304,잿말.왕송호수공원,5,126.9560522,37.3045482
151539,월암교,5,126.957325,37.305784
115344,월암ic.월암동,5,126.958307,37.306586
115346,도룡마을,5,126.958154,37.310297
115348,부곡중.한국철도기술연구원,2,126.9547464,37.3133136
196980,한국철도기술연구원후문,2,126.9528605,37.3132611
185736,한국교통대학교,2,126.951232,37.314849
185734,부곡초교,2,126.950838,37.315576
115349,꿈마을아파트,2,126.950326,37.317554
115350,신협오거리.부곡도깨비시장앞,2,126.950208,37.319544
185729,의왕역,2,126.950291,37.320842
165848,부곡중앙로,2,126.954114,37.321011
196982,의왕고등학교,3,126.957577,37.321889
80798,부곡복지회관,3,126.957917,37.324207
185721,창말.의왕테크노파크,5,126.95806,37.333463
116325,컨테이너기지,5,126.960923,37.334542
116326,교동,5,126.964684,37.335972
185717,재활용센타,5,126.967166,37.337624
116330,중앙도서관,5,126.970343,37.340491
116336,의왕보건소.노인복지관.청소년수련관,5,126.973043,37.343614
104730,고천동주민센터,6,126.975342,37.346355
104710,고천.의왕시청,6,126.974059,37.348641
83954,서해그랑블,1,126.974261,37.349526
185709,시티병원,1,126.976029,37.349812
185707,민들레베스파트.우성고,1,126.979148,37.349541
185705,선경무궁화아파트,2,126.978671,37.352232
185703,의왕시평생학습관,2,126.975808,37.354468
176459,오전초등학교.동백아파트,2,126.971017,37.355688
116043,글로벌도서관.성원아파트,2,126.968921,37.357878
116044,의왕초등학교,2,126.967891,37.362176
116045,LG아파트,2,126.966942,37.367196
82725,모락고등학교,2,126.966243,37.370433
104488,덕고개사거리,5,126.965961,37.372918
104537,샘마을.대안중학교,5,126.967411,37.37421
116003,대원아파트,2,126.970553,37.376445
116004,갈뫼초등학교,2,126.973098,37.376098
116005,갈뫼중학교.내손1동주민센터,2,126.975998,37.37788
151544,계원예술대학교,2,126.9749375,37.3797211
116007,국민체육센터,2,126.975631,37.381607
55009421,어린이공원,1,126.9800139,37.3853488
55009833,내손다구역현장,1,126.9829269,37.3848002
182965,포일운동장앞,1,126.9839,37.384733
182958,백운고등학교,1,126.984676,37.386677
151547,내손초등학교,1,126.982271,37.389161
185671,동아에코빌.두산위브,2,126.981981,37.391411
116759,인덕원푸르지오엘센트로후문,1,126.985549,37.392253
185667,인덕원푸르지오엘센트로.의왕고용복지플러스센터,2,126.985271,37.395269
185665,포일어울림센터.인덕원삼호아파트,4,126.98235,37.397524
185663,인덕원삼성아파트.인덕원고등학교,4,126.980413,37.398787
185660,인덕원역4호선,4,126.978021,37.401109
55010207,린파밀리에,13,126.9798619,37.4082758
183065,과천푸르지오라비엔오,14,126.982284,37.4134025
104925,찬우물,14,126.984349,37.415121
151864,정보과학도서관,16,126.98859,37.41896
105013,과천위버필드.래미안슈르,19,126.9890689,37.4216667
105031,정부과천청사역2번출구,19,126.9902355,37.4262936
105059,과천중앙공원.KT과천지사,17,126.9922,37.4286639
105121,경기과천교육도서관.과천역6출구,17,126.9947471,37.4314861
105140,8.9단지,22,126.996716,37.435662
105101,관문체육공원.과천성당,17,126.9945953,37.4389184
105108,과천동주민센터,16,126.9942146,37.4495082
183099,남태령고개,9,126.9889633,37.4579495
93595,남태령역,30,126.9881633,37.4656912
93596,사당역,31,126.9819808,37.4743173
92042,사당역10번출구(경유),7,126.981508,37.478946
93597,사당역,12,126.9817765,37.4749295
93598,사당자동차학원,13,126.9832334,37.471539
87064,남현동(경유),12,126.984541,37.469538
162994,남태령역,16,126.987849,37.465619
182949,남태령고개,9,126.9885543,37.4577535
105099,과천동주민센터,15,126.9941829,37.4485429
105096,관문체육공원.과천성당,17,126.9942467,37.4388374
165847,10단지,21,126.996517,37.435309
105116,경기과천교육도서관.과천역7출구,16,126.9946902,37.4319218
105054,정부과천청사역11번출구.KT과천지사,17,126.9917107,37.4286504
105029,정부과천청사역3번출구,19,126.9899973,37.4266161
105011,수자원공사.센트레빌아스테리움,18,126.9887303,37.4216911
104919,찬우물,14,126.984049,37.415596
182956,과천지식정보타운,13,126.9817143,37.4135061
55010199,린파밀리에,13,126.9790092,37.4070993
185659,인덕원역4호선,4,126.977822,37.400792
185662,인덕원삼성아파트.인덕원고등학교,4,126.979437,37.399085
185664,포일어울림센터.인덕원삼호아파트,4,126.981854,37.397421
185666,인덕원푸르지오엘센트로.의왕고용복지플러스센터,2,126.98497,37.395023
116781,인덕원푸르지오엘센트로후문,1,126.985354,37.392486
185670,동아에코빌.두산위브,2,126.981966,37.391664
81867,내손이편한세상1단지,2,126.981372,37.389658
116425,내손초등학교,1,126.982457,37.388748
183753,백운고교,1,126.984459,37.386828
183752,포일성당,1,126.983908,37.38494
55009832,등대교회,1,126.982377,37.3852905
55009422,어린이공원,1,126.9792198,37.3848608
116782,내손공영주차장.의왕글로벌센터,2,126.977572,37.383363
116019,의왕국민체육센터,2,126.975449,37.381705
116020,계원예술대학교,2,126.9755774,37.3791369
116023,갈뫼중학교.내손1동주민센터,2,126.975272,37.377306
116024,갈뫼초등학교,2,126.972487,37.376191
116027,대원아파트,2,126.970629,37.376635
104527,샘마을.대안중학교,5,126.966943,37.374557
116116,LG아파트,2,126.966613,37.367292
116117,해모로아파트.의왕초등학교,2,126.967325,37.363126
151542,대명아파트.경기중앙교회,2,126.967703,37.36112
116118,글로벌도서관.신안아파트,2,126.969005,37.3575
176460,오전초등학교.동백아파트,2,126.971144,37.355446
185702,의왕시평생학습관.복전원,2,126.976324,37.353842
185704,선경무궁화아파트,2,126.978925,37.351837
185706,민들레베스파트.우성고,1,126.979549,37.349914
185708,시티병원,1,126.975946,37.350118
104701,고천.의왕시청,6,126.973901,37.347802
116351,의왕시청,1,126.970416,37.344312
185714,중앙도서관,5,126.9706,37.341529
185716,재활용센타,5,126.96695,37.337785
116352,교동,5,126.964433,37.336186
116354,컨테이너기지,5,126.961142,37.334986
55011640,의왕테크노파크,1,126.9564395,37.3314134
80799,부곡복지회관,3,126.957667,37.324376
115352,의왕고등학교,3,126.95726,37.321922
165849,부곡중앙로,2,126.954122,37.321246
185728,의왕역,2,126.950288,37.321086
116365,신협오거리.부곡도깨비시장앞,2,126.950046,37.319849
151541,꿈마을아파트,2,126.950199,37.317751
185735,부곡초교,2,126.950642,37.315908
185737,한국교통대학교,2,126.951414,37.314743
196981,한국철도기술연구원후문,2,126.95291,37.3130401
116368,부곡중.한국철도기술연구원,2,126.9548436,37.3130897
115347,도룡마을,5,126.957862,37.310177
115345,월암ic.월암동,5,126.958001,37.306673
116371,월암교,5,126.957355,37.306037
151538,잿말.왕송호수공원,5,126.9558509,37.3045154
116300,월암종점,5,126.955819,37.302969
88392,월암공영차고지(경유),3,126.95856,37.302921
206457,의왕역2번출구,2,126.948927,37.321578
185727,부곡주유소.현대로템,2,126.948658,37.324711
116323,금천마을,2,126.953041,37.329247
116839,괴말.의왕테크노파크,2,126.955167,37.331365
55013799,서해그랑블,5,126.9731148,37.3502589
104625,오전동주민센터,5,126.970991,37.353436
165799,의왕지구대.글로벌도서관,5,126.967805,37.356913
165800,의왕더샵캐슬아파트.가구단지입구,5,126.9643314,37.3600052
104320,현대.대림아파트,5,126.961291,37.362731
194515,호계삼거리.디오슈페리움,1,126.957603,37.365735
184013,호계구사거리,1,126.955433,37.367572
184015,유통단지사거리,1,126.954121,37.368588
115266,안양국제유통단지.홈플러스,2,126.950359,37.371186
165802,LS타워,2,126.94849,37.37244
115268,금정역.서진산업,1,126.945107,37.374581
158214,한림휴먼타워,1,126.943738,37.375551
115270,산본고가도로,1,126.942217,37.376925
184021,효성티앤씨.호계대교,1,126.938211,37.3808
115272,명학역,1,126.934949,37.385501
199760,보건소.만안구청,1,126.93285,37.386212
102736,안양대교앞,8,126.911855,37.410584
102661,농협.KT석수지점,6,126.9101507,37.4126439
102591,석수현대아파트,9,126.907498,37.415869
102572,관악역,4,126.907036,37.418118
102557,원태우지사의거지.석수체육공원.자동차학원,7,126.906514,37.422131
126473,구로디지털단지역(중),17,126.9025786,37.4841964
126478,동작상떼빌아파트,17,126.9045219,37.486522
126482,신대방경남아파트,15,126.907656,37.4903493
102626,태양의집.KT대방지사,6,126.908823,37.495084
102573,새길어린이집.신풍역3번출구,3,126.907186,37.499556
102513,신길5동주민센터,7,126.905538,37.500883
102425,성락교회,4,126.902868,37.504778
102321,도림마을금고,5,126.900429,37.508378
112437,문래우체국.문래예술공단,3,126.895196,37.514276
102109,국화아파트,1,126.892427,37.51562
179199,문래동대림아파트,1,126.889306,37.51714
178376,문래힐스테이트,1,126.889348,37.51887
102042,남부고용노동지청,1,126.890531,37.523738
102072,당중초등학교,1,126.891245,37.526727
102191,당산동삼익아파트,1,126.89601,37.528115
178364,영등포구민회관.영등포경찰서,1,126.89974,37.526825
102446,하이서울유스호스텔,1,126.903694,37.525681
102498,신화병원,5,126.90518,37.524641
102478,영등포시장,5,126.904809,37.521357
123115,경방타임스퀘어.신세계백화점,4,126.906,37.517278
117241,남부지방법원등기국.구로세무서(에이스하이,10,126.8997842,37.5140951
102311,도림마을금고,5,126.900034,37.50832
102405,성락교회,6,126.902646,37.504542
102504,신길5동주민센터,6,126.904946,37.50113
87116,신풍역,6,126.908004,37.50005
102617,태양의집,6,126.908253,37.496151
126480,강남성심병원.대림성모병원,15,126.9079452,37.4908753
126477,서울영림초등학교,17,126.9048732,37.4871094
126474,구로디지털단지역,16,126.901713,37.483232
102520,석수체육공원.자동차학원.원태우지사의거지,7,126.905817,37.422666
102565,관악역,3,126.906688,37.418691
102612,석수시장.석수현대아파트,9,126.908277,37.414345
102713,안양대교,8,126.91114,37.410875
103055,안양중앙시장.안양고용센터,5,126.920772,37.399285
199761,보건소.만안구청,1,126.932639,37.385931
115273,명학역,1,126.934959,37.38478
184022,효성티앤씨.호계대교,1,126.938227,37.38044
115271,산본고가도로,1,126.942096,37.376681
115269,금정역.서진산업,1,126.945225,37.374213
165801,LS타워,1,126.94772,37.372559
115267,안양국제유통단지.홈플러스,2,126.950523,37.370755
184016,유통단지사거리,1,126.954159,37.368264
161305,호계아크로리버,1,126.956031,37.366758
104289,한솔테크노타운,5,126.959781,37.363366
165810,의왕더샵캐슬아파트.가구단지입구,5,126.9626923,37.3607635
165811,신안아파트.글로벌도서관,5,126.9660718,37.3578141
104584,오전동주민센터,5,126.969775,37.354011
165485,의왕보건소.의왕경찰서,4,126.972938,37.343883
185720,창말.의왕테크노파크,2,126.958054,37.333922
116355,괴말.의왕테크노파크,2,126.955016,37.331652
116324,금천마을,2,126.952769,37.32928
185726,부곡주유소.현대로템,2,126.948463,37.324944
206456,의왕역2번출구,2,126.948715,37.321396
116279,차고지입구,3,126.8935545,37.409108
183231,청란공원,3,126.894699,37.408118
183235,용강빌라,2,126.896002,37.407103
183234,석수3동행정복지센터.코오롱하늘채아파트,3,126.898875,37.407554
116211,석수초등학교,2,126.8999221,37.4072252
183233,석수아이파크,3,126.9020266,37.4066384
117064,충훈1교,2,126.903578,37.405759
183238,럭키아파트,2,126.907844,37.408349
183261,안양대교,2,126.911209,37.409209
103259,우체국사거리.안양초교.중화한방병원,7,126.926205,37.39446
103526,비산농협,8,126.932628,37.397879
103662,비산사거리.이마트,11,126.936311,37.398633
103730,비산롯데캐슬.평촌래미안푸르지오,11,126.938807,37.3986386
103836,미륭아파트,11,126.942646,37.398681
104013,삼호아파트.평촌우리병원,9,126.9482333,37.4007398
104085,종합운동장,6,126.951108,37.401711
104168,수촌마을,6,126.954567,37.402328
104334,관양중학교,8,126.960493,37.403416
104482,중촌마을.동안치매안심센터,10,126.965373,37.404261
104589,부림마을.관양2동행정복지센터,9,126.969954,37.404553
104706,인덕원역4호선.인덕원성당,9,126.973911,37.403497
93546,서울진입(경유),22,126.98813,37.462396
90963,사당IC(경유),27,126.984053,37.47048
86975,사당역사거리(경유),8,126.98193,37.476183
83304,사당역9번출구앞,10,126.981423,37.47771
104810,사당1동관악시장앞,12,126.977896,37.476851
104683,예술인마을,12,126.972796,37.476095
104512,서울미술고.인헌중고,12,126.9655417,37.4765054
104380,낙성대입구,12,126.9619382,37.4779242
104235,행운동주민센터,14,126.95679,37.479929
176390,서울대입구역5번출구,11,126.95083,37.48166
103974,KT관악지점,11,126.947059,37.482059
103862,봉천역.관악초등학교,13,126.943334,37.482413
103707,KT&G관악지점,12,126.93738,37.484486
124603,관악우체국(양지병원),12,126.933202,37.484881
103360,신림사거리.신림역,13,126.928191,37.484259
103113,남부초등학교,15,126.92221,37.483448
102966,호림박물관,15,126.918432,37.482729
102852,난곡입구,11,126.915557,37.482189
102706,관악구보훈회관.신림푸르지오,14,126.911407,37.48143
102601,천주교성령봉사회관.등불교회,13,126.908035,37.480813
102491,KT구로지사,13,126.905069,37.480263
117318,관악역,4,126.908732,37.418755
183176,석수현대아파트,4,126.90858,37.417555
197169,안양대교,2,126.91115,37.40937
183095,럭키아파트,2,126.907797,37.408492
117089,충훈1교,2,126.903385,37.405856
183236,석수아이파크,3,126.9021513,37.4068073
116212,석수초등학교,2,126.9000529,37.4074383
183229,석수3동행정복지센터.코오롱하늘채아파트,3,126.898633,37.4078247
183230,용강빌라,2,126.896878,37.407418
183096,청란공원,3,126.895189,37.407862
116278,충훈부종점,2,126.893572,37.409505
112113,독산고개,8,126.898964,37.476413
102516,모두의학교.금천문화예술정보학교,13,126.905627,37.480007
102638,관악구보훈회관.신림푸르지오,13,126.909202,37.480671
102855,난곡입구,16,126.915641,37.481829
80002,호림박물관,16,126.91855,37.482397
103066,남서울중학교.성보중고등학교,16,126.920794,37.482822
103345,신림사거리.신림역,13,126.928004,37.483861
150989,관악우체국.양지병원,12,126.933027,37.484474
103648,KT&G관악지점,12,126.936146,37.484583
103859,봉천역.관악초등학교,12,126.943215,37.482061
104019,KT관악지점,12,126.9484386,37.4815583
104163,봉천사거리,14,126.954454,37.48044
104254,낙성대동,12,126.957262,37.47932
104359,낙성대입구,13,126.960911,37.477919
104503,인헌중고.서울미술고,12,126.966515,37.475725
104705,예술인마을.사당초등학교,12,126.973883,37.475969
104786,남서울농협남현동지점,12,126.977246,37.47644
89431,사당역4번출구,13,126.9814296,37.4753805
104747,인덕원역4호선,11,126.975701,37.403089
83955,동편마을입구,9,126.97172,37.405154
104586,부림마을,10,126.969473,37.405063
104485,중촌마을.동안치매안심센터,10,126.965534,37.404821
104352,관양중학교,10,126.961196,37.404089
104194,수촌마을,6,126.955292,37.403001
104082,종합운동장,6,126.951349,37.402281
103998,삼호아파트.평촌우리병원,9,126.9474274,37.4008021
103869,동양월드타워,11,126.944267,37.399074
197141,e편한세상아파트,11,126.942562,37.399049
103734,삼성래미안아파트,11,126.938439,37.399058
103623,비산사거리.이마트,11,126.935707,37.399006
103444,진흥아파트.비산대교,8,126.930628,37.397167
103267,우체국사거리.안양초교.중화한방병원,5,126.926132,37.394829
158042,군포공영차고지,9,126.925432,37.3319966
103280,군포보건소,7,126.926307,37.334143
103234,수리산역,7,126.925701,37.349033
103263,군포소방서,7,126.926281,37.351047
103431,오금동행정복지센터,3,126.930201,37.35165
103485,3단지.소월아파트.다산아파트,3,126.932844,37.353098
183589,주공2단지충무아파트,1,126.93333,37.355436
180042,산본역,2,126.9335455,37.3578397
183585,군포경찰서,2,126.9384062,37.3607085
183623,신환아파트,2,126.940588,37.361908
183583,국민은행,1,126.941406,37.363105
183581,금정초등학교,1,126.940307,37.365023
183579,산본시장사거리,1,126.938295,37.368402
103769,삼성아파트입구,6,126.940018,37.370301
103823,금정역,7,126.942166,37.371708
103831,산본1동,8,126.942397,37.373782
180033,산본고가도로,8,126.941282,37.376007
103754,미도아파트.메트로병원,8,126.939441,37.378414
103633,명학초교,9,126.93572,37.382084
103448,래미안메가트리아상가앞.비산대교,2,126.930789,37.396961
104884,이수역,18,126.982038,37.4823838
104896,총신대입구역.남성시장입구앞,18,126.982331,37.487486
104906,경문고등학교,18,126.9826828,37.4905133
104908,정금마을,17,126.9827816,37.4934082
104904,갯마을앞,13,126.983297,37.4974091
104893,정금마을.방배경찰서,16,126.982717,37.4943795
104888,경문고교.배나무골앞,16,126.9826463,37.4913937
104873,총신대입구역.남성시장입구앞,16,126.9822815,37.4883708
104867,사당동우체국앞,14,126.9819571,37.4831411
104860,방배노인종합복지관,17,126.9818296,37.4804903
103549,성결대학.안양아트센터.명학역,6,126.933261,37.384279
103634,명학초교,9,126.935728,37.381499
103741,미도아파트.메트로병원,8,126.938842,37.378463
180032,산본고가도로,8,126.940934,37.375824
103822,산본1동,8,126.941968,37.373778
103824,금정역,7,126.9420335,37.3720832
103758,산본1동입구,6,126.939496,37.370485
183580,산본래미안아파트,1,126.937945,37.368381
183578,금정초등학교,1,126.939992,37.364975
183582,국민은행,1,126.940802,37.363541
183618,신환아파트,2,126.94046,37.362195
206687,느티울공원입구,2,126.9381592,37.3609347
103696,군포경찰서,2,126.9366286,37.3601554
113163,산본역,2,126.9323287,37.3581432
183586,주공2.3단지아파트입구,1,126.93329,37.355066
103481,3단지.율곡아파트,3,126.932628,37.353195
103424,흥진고등학교,3,126.930075,37.351793
103359,흥진중학교,2,126.928468,37.352049
103251,5단지아파트입구,7,126.925931,37.351071
103241,수리산역.5단지,7,126.925554,37.349788
103266,군포보건소,7,126.926142,37.333836
165836,군포공영차고지,9,126.9275212,37.3312865
88394,군포공영차고지(경유),4,126.92518,37.331655
103265,도장중학교,4,126.926297,37.354742
103162,경기폴리텍고등학교,4,126.923548,37.359114
103142,둔전초등학교,4,126.923392,37.361293
103309,엘림복지원,4,126.927272,37.364744
103389,군포문화예술회관,5,126.929548,37.366665
111400,장미아파트,5,126.931289,37.368078
103557,산본2동행정복지센터,5,126.933541,37.370044
103685,산본래미안아파트,5,126.93693,37.369949
103905,금정가구거리,4,126.944446,37.368529
115456,금정농협앞,1,126.942626,37.365476
183616,삼신아파트,2,126.950918,37.367487
183615,서안이노빌아파트,3,126.9559567,37.369605
183656,호계사거리.호계전통시장.윌스기념병원,3,126.958109,37.37166
115110,호계종합시장,3,126.957578,37.374088
183657,무궁화태영아파트.평촌더샵아이파크,3,126.955871,37.377542
183655,무궁화진흥아파트,1,126.956799,37.380641
183653,무궁화금호아파트,1,126.95585,37.382336
183647,은하수벽산아파트,2,126.946999,37.391917
183642,부흥동행정복지센터,3,126.946637,37.393544
183640,샛별한양아파트,4,126.950726,37.395914
183639,부림중학교.한가람단지,4,126.9555913,37.3975716
104233,공작마을럭키아파트,4,126.9568842,37.4002617
104219,한가람삼성아파트,4,126.956464,37.4000739
183638,부림중학교.한가람단지,4,126.9554935,37.3978047
183641,샛별단지,4,126.950768,37.396176
183643,부흥초교.부흥중학교,3,126.946822,37.394023
117286,은하수청구아파트,2,126.946317,37.39219
183652,무궁화효성한양아파트,2,126.955522,37.382369
183654,무궁화코오롱.건영아파트,2,126.956299,37.380853
183658,평촌어바인퍼스트2단지.무궁화태영아파트,3,126.955298,37.37733
115111,윌스기념병원.평촌어바인퍼스트정문,3,126.957364,37.373248
183659,호계사거리.호계전통시장.평촌어바인퍼스트1단지,3,126.957573,37.371168
183612,평촌어바인퍼스트아파트.홈플러스,3,126.9558627,37.3698542
183617,삼신아파트,2,126.950666,37.367737
103913,금정가구거리,4,126.94527,37.367753
103697,산본시장,5,126.937197,37.370221
103580,13단지아파트입구,4,126.934394,37.371214
103546,산본2동행정복지센터,5,126.933345,37.370331
111399,우방아파트,5,126.930813,37.368155
103374,군포문화예술회관,4,126.929162,37.366788
103279,남천병원.서울시남부기술교육원,4,126.926529,37.364575
103165,극동아파트,4,126.923896,37.362361
103134,둔전초등학교,4,126.922964,37.36128
103159,경기폴리텍고등학교,4,126.92351,37.358609
103250,철쭉동산.철쭉공원,4,126.92596,37.354586
91783,송부동행정복지센터.금강4단지,1,126.9241387,37.3169529
91781,송안초등학교,1,126.920865,37.31701
91779,금강1단지,1,126.919,37.316443
91777,송정지구입구,1,126.917368,37.315383
204201,대야미삼거리,2,126.918534,37.326936
204151,대야미역,2,126.917271,37.327655
165818,대야미역,2,126.917425,37.327169
165819,대야미입구,2,126.918503,37.326729
81861,삼성마을5단지아파트,1,126.929648,37.334102
81863,신기초등학교정문,1,126.932895,37.337501
81865,신기초등학교후문,1,126.932697,37.3391139
85175,삼성마을1단지.이마트트레이더스,1,126.934666,37.3406472
103731,용호고등학교,4,126.9389534,37.3424517
103777,당동주공아파트,4,126.940117,37.343999
103829,군포시평생학습원,4,126.942609,37.346527
111588,군포초등학교,3,126.944006,37.348323
103908,당동우체국,3,126.94469,37.350285
103942,군포1동행정복지센터.군포역,3,126.945746,37.3528509
103981,군포중학교,3,126.947095,37.355884
158181,당동지하차도.G샘병원,3,126.948422,37.360266
103990,금정IC,3,126.946396,37.36551
103854,금정역,3,126.943386,37.37171
121228,삼막동입구,3,126.910287,37.4213829
121229,느티나무,3,126.911963,37.422686
121230,삼막교,3,126.913042,37.423841
121231,정심여자중고등학교,3,126.915073,37.427202
121223,경인교육대후문,7,126.915065,37.432446
103062,벽산아파트5단지,4,126.919155,37.446648
103078,벽산아파트1단지.호압사입구,6,126.921187,37.453064
103103,산복터널.관악산휴먼시아2단지,6,126.922372,37.458707
193845,관악산휴먼시아아파트1단지입구,5,126.921728,37.461089
151230,난향동주민센터,5,126.919185,37.461029
83580,난곡종점,6,126.91929,37.463968
103011,신림복지관앞,9,126.91987,37.465316
103056,난우중학교입구,10,126.92055,37.466763
103029,우림시장.난곡보건분소,10,126.920021,37.470525
103004,남강중고등학교입구,10,126.919532,37.472296
102944,세이브마트앞,10,126.918062,37.473886
102897,신일교회앞,10,126.916807,37.475479
102856,난곡우체국사거리,10,126.915767,37.477028
102825,신림청소년독서실.신림체육센터,8,126.91484,37.48093
195421,난곡사거리,3,126.914518,37.4829
196470,신사시장.선한이웃교회,3,126.9142,37.48451
195784,신대방역,5,126.912945,37.48685
81590,조원아파트,3,126.908052,37.484291
111930,조원동기점,3,126.905972,37.483506
102411,구로디지털단지역,3,126.902813,37.483801
81777,신림빗물펌프장,3,126.907402,37.484682
196475,신대방역,3,126.913502,37.486666
196474,신사시장.평화교회,3,126.913871,37.484615
195420,난곡사거리,3,126.914212,37.482942
102813,신림청소년독서실.신림체육센터,9,126.914646,37.480279
102850,난곡우체국사거리,9,126.915462,37.47698
102884,신일교회앞,9,126.916537,37.475368
102908,세이브마트앞,9,126.917257,37.474014
102978,남강중고등학교입구,9,126.918903,37.472777
103013,우림시장.난곡보건분소,9,126.9197079,37.4704181
103049,난우중학교입구,9,126.920376,37.467068
103017,신림복지관앞,9,126.919785,37.465702
85268,서울난향초등학교.난향동주민센터,5,126.918843,37.462837
151231,관악산휴먼시아.신림푸르지오2차,5,126.91958,37.460285
193846,관악산휴먼시아아파트1단지입구,5,126.92189,37.460838
103093,산복터널.관악산휴먼시아2단지,5,126.921788,37.458431
103065,벽산아파트1단지.호압사입구,5,126.92084,37.452836
103058,벽산아파트5단지,4,126.91915,37.446991
199735,안양해솔학교,3,126.914241,37.433169
121224,정심여자중고등학교,3,126.914912,37.427363
121225,삼막교,3,126.91311,37.424643
159925,느티나무,3,126.912215,37.423202
121226,삼막동입구,3,126.9102166,37.4216138
103844,금정역,3,126.943259,37.37106
112115,천지사입구,3,126.945342,37.3666
117073,군포G샘병원,3,126.947898,37.359792
103968,군포중학교,3,126.947146,37.357101
103953,군포1동행정복지센터.군포역,3,126.946438,37.354472
103898,당동우체국,3,126.944462,37.351229
111590,군포초등학교,3,126.943001,37.347593
103826,군포시평생학습원,4,126.942067,37.346603
103768,당동주공아파트,4,126.939675,37.344085
158060,용호고등학교,4,126.9383031,37.3422899
85174,삼성마을1단지.이마트트레이더스,1,126.934863,37.3409844
81866,신기초등학교후문,1,126.9320517,37.3388187
81864,신기초등학교정문,1,126.933243,37.336846
111507,복합화물터미널후문입구,4,126.934241,37.335675
103331,삼성마을5단지,4,126.929133,37.333827
